review_id,snippet_pt,review_creation_date,snippet_en
579a5a1dfb9c3759bd27486bf54ea3ed,"NÃO RECEBI MEU PRODUTO E AINDA COLOCARAM QUE FOI ENTREGUE. ISSO É UMA FALTA DE RESPEITO MUITO GRANDE, QUERO MEU DINHEIRO DE VOLTA.",2018-04-22,"I DIDN'T RECEIVE MY PRODUCT AND THEY STILL SAID THAT IT WAS DELIVERED. THIS IS A VERY BIG DISRESPECT, I WANT MY MONEY BACK."
d33073273e2d79d1146432e88a35a16b,Agradeço a atenção foi TD perfeito,2017-07-26,Thanks for the attention it was perfect TD
45b381894ef5460877082657a949716a,"Produto chegou no prazo como combinado, e sem problemas ou avarias.
Eficiente.",2017-05-16,"Product arrived on time as agreed, and without problems or breakdowns.
Efficient."
be7031b564d58704a899dd00d94142ac,Produto chegou antes do prazo... rastreamento sempre atualizado ,2017-03-23,Product arrived ahead of schedule... tracking always up to date
07575722eb20ae0642d32246f0de4d97,O meu pedido veio bem antes do prazo ,2017-12-07,My order came well ahead of schedule.
05be53ed622b3577e8225ab6c71778cb,"O produto foi entregue o prazo, mas este prazo poderia ser menos.",2017-03-25,"The product was delivered on time, but this time could be shorter."
7e3f77022cc3ecee0d403a3d01a309f4,"Muito satisfeita com meus pedidos, recebi muito antes do prazo de entrega, então eu recomendo está loja sim......",2017-09-05,"Very satisfied with my orders, I received them much earlier than the delivery date, so I recommend this store yes......"
ee0508c8eaba946c71c900eafac1d961,Produto Bom resistente e fácil de manusear. ,2018-03-21,Good product resistant and easy to handle.
31a3f56ded92ca2009c0a0dfe05d0e55,cartucho veio queimado e não conseguem resolver meu problema ,2018-08-22,cartridge came burned and they can't solve my problem
5560c6ee7aabece488692b0da6187d44,Chegou muito rapido. Bem antes do prazo determinado.,2017-12-29,It arrived very fast. Well before the deadline.
a134a2171f091fb407569251363ad5ff,"Produto chegou perfeito, antes do prazo!",2017-12-02,"Product arrived perfect, ahead of schedule!"
044ca71e6df0c0d4aa9afbd319a68ac8,chegou no prazo e produto correto,2018-07-28,Arrived on time and correct product
20ac325a6d9311b93e725924044dea31,Produto entregue perfeitamente e antes do prazo informado!!!,2017-09-20,Product delivered perfectly and before the stated deadline!!!
4dcdbd92efbddf89c6ece8d3b0cb6ad6,Comprei vários produtos alguns ótimo mas alguns. Com problemas,2017-03-25,I bought several products some great but some. With problems
c3f4bd872aa52c2fe115d7d2e2ec8573,"Muito obrigado pela entrega.
estou muito satisfeita com o produto.
tudo antes do prazo.",2017-12-08,"Thank you very much for the delivery.
I am very satisfied with the product.
everything before the deadline."
36807cdb2c3d4cffd2828d26b97497da,Comprei 2 e veio ao um ,2018-03-27,Bought 2 and got one
78b492c2bce21e42c1d99e0e580e8b89,"Entrega rapida 
Produto correto",2018-08-28,"Fast delivery
correct product"
520220e7f473dba90bdfa47470f3b9c6,"Produto exatamente como pedido, testado e todos em perfeito funcionamento.",2017-10-11,"Product exactly as ordered, tested and all in perfect working order."
2b2a270315cee9d67f55a02c96cce8ee,"utilizo o site das amaericanas a muitos anos, sempre tive um bom retorno, as vezes demora,mas os produtos chegam sempre embalados. mas dessa vez não recebi, por isso a avaliação negativa.",2018-08-29,"I have been using the Americanas website for many years, I have always had a good response, sometimes it takes time, but the products always arrive packaged. but this time I didn't receive it, hence the negative rating."
b055853fe37c64d08f60679c9a91e812,Cumpro com aquilo que promete... funciona perfeitamente no gol g3 1.0 16V... O consumo de combustível instantâneo funciona perfeitamente. ,2018-03-03,I keep what I promise... it works perfectly in the gol g3 1.0 16V... The instantaneous fuel consumption works perfectly.
fb52271a186f3172a17ab52e0b87c84a,PRODUTO ENTREGUE ANTES DO PRAZO.,2017-12-30,PRODUCT DELIVERED BEFORE TIME.
f242ce44c6572a94907a446b8fda32c8,"Olá!
Minha queixa é a não entrega na residência. Tive que buscar no correio. Tenho um produto que foi devolvido, e ainda nem sei o que fazer. Talvez um telefonema ajudasse. ",2018-03-02,"Hello!
My complaint is the non-delivery at the residence. I had to look for it in the mail. I have a product that was returned, and I still don't know what to do. Maybe a phone call would help."
159788f33783b4c6bb916925cd35eba3,Não entregou o produto na cor solicitada!,2018-02-10,Did not deliver the product in the requested color!
d3c62500417e7eeab7c6ac2151b67357,"Um produto como uma carteira somente poderia ser avaliado depois de algum tempo de uso, No entanto, o produto é bem acabado e de couro conforme o especificado pela empresa.",2017-12-21,"A product like a wallet could only be evaluated after some time of use. However, the product is well finished and made of leather as specified by the company."
bbe7c6000965c0d7b0a0fbd9c9fa7b24,"nota 1000 , Gostei muito do produto , material de qualidade e bonito design 
sem contar com a pontualidade na entrega 
obs: chegou bem antes da estimativa data 
Super recomendo ",2018-05-23,"note 1000, I really liked the product, quality material and beautiful design
not counting on-time delivery
note: arrived well before the estimated date
highly recommend"
0f9938b13bc6e801ea8b19d7ce100f0a,"Amei o produto, e chegou bem antes do prazo de entrega. Eu recomendo essa loja. ",2018-08-04,"I loved the product, and it arrived well before the delivery date. I recommend this store."
48fcd835a9f588c5ed2175b71528185b,A compra foi cancelada sem eu ter solicitado!,2018-07-07,The purchase was canceled without me asking!
f406bdd247e319fb2d1d83557435dd12,"muito bom, produto entregue antes do prazo",2017-11-15,"very good, product delivered on time"
27102f938484f04023f78e2fe630312c,PRODUTO ERA PRA TER CHEGADO DIA 6/6 E NÃO CHEGOU AINDA ,2018-06-08,PRODUCT WAS SUPPOSED TO ARRIVE ON 6/6 AND IT HAS NOT ARRIVED YET
ddfd69daf080e7b868a2d638ed26f4d5,"Já havia comprado nesse site, e a compra foi efetuada com exito, entregue dentro do tempo, produto de excelente qualidade,recomendo a todos, confiança e segurança em fazer compras.",2018-07-03,"I had already purchased on this site, and the purchase was made successfully, delivered on time, excellent quality product, I recommend it to everyone, confidence and security in shopping."
a42a5c65e9bc11ad5f64f2814ad80161,Satisfeito com a aquisição e o produto. ainda não instalei.,2018-02-15,Satisfied with the purchase and the product. I haven't installed it yet.
38ea18491381265a4e352ccc81522878,gostei muito,2017-05-10,I really liked
c10cf2ee7ff922870053ebe06da9a906,"Ótimo, chegou super rápido, produto de boa qualidade! ",2018-05-01,"Great, arrived super fast, good quality product!"
5067c7a8c7f694c57218adca8c286dd2,Produto chegou no prazo e em perfeitas condições....,2017-02-23,Product arrived on time and in perfect condition....
90a9471c6af7642d23d7670b5b34f1ba,O produto chegou antes do combinado e em perfeito estado. ,2018-02-27,The product arrived earlier than agreed and in perfect condition.
fcb5c83155faadb2b1018a39880a52cc,Mochila de otimo tamanho para o meu filho de 3 anos... boa qualidade.. tamanho Ideal,2017-09-30,Great size backpack for my 3 year old son... good quality... Ideal size
6ecd5da1b9517266814d030c65fa3883,"Gosto de comprar sempre aí....vez em quando os preços são salgados
.kkk",2017-11-24,"I always like to buy there.... sometimes the prices are steep
.hahaha"
87852bdd56919aed4ef606a33c9d2db0,Barato porém duvidoso ,2018-04-14,Cheap but questionable
840f18cbf157f10e4608fcaa22f507ae,Já é o segundo produto com problema o outro foi cancelado quero saber se vou receber ou não se não quero meu dinheiro de volta com correção.,2018-06-06,It's already the second product with a problem the other one was canceled I want to know if I'm going to receive it or not if I don't want my money back with correction.
01f729a68a977867b3b819eb5f96be64,ATE AGORA O PRODUTO NÃO FOI ENTREGUE,2018-06-01,TILL NOW THE PRODUCT HAS NOT BEEN DELIVERED
8ec2c99d946bbe45baaf59dea75ab558,"Recebido conforme anunciado. Preço bem atrativo, produto original",2018-05-09,"Received as advertised. Very attractive price, original product"
cbcdd2995cdd934404ba21b346d5df82,"Ja fiz outras compras pelo baratheon,e sempre recebi tudo no prazo e em ordem, fiquem com Deus.",2017-09-23,"I've already made other purchases through baratheon, and I've always received everything on time and in order, stay with God."
3a4171b51cb049cbce0d044a5185095c,"Produto entregue antes do prazo, apenas pela questão do frete ele ficou caro por se tratar de um produto simples.",2017-02-24,"Product delivered before the deadline, just for the issue of shipping it was expensive because it is a simple product."
0cf9aa1bb9eccd122b97623c6a7a9bbd,Parabéns pelo atendimento.,2018-04-11,Congratulations on the service.
f1f7c913d396a687f021ae96b6f8a093,"Eu tive problemas com o pagamento com cartão internacional, eu gostaria que esto não aconteciera ",2017-09-16,"I had problems with payment with an international card, I would like this not to happen"
7e9631fa983505ba435b9371e0c2dab5,Produto entregue antes do prazo.,2018-05-04,Product delivered ahead of schedule.
10cb2cb566218895fa36ac0bb5141c75,Satisfeita cm a entrega,2018-07-25,Satisfied with delivery
ee12b5e33b78e69920c5869141a37287,"AGUARDO ENTREGA DO PRODUTO OU DEVOLUÇÃO DO VALOR- COMPROVADO EM 02 PARCELAS - A PRIMEIRA SERÁ PAGA EM 05/06/2018, NO CARTÃO DE CRÉDITO",2018-05-30,"I WAITING FOR DELIVERY OF THE PRODUCT OR RETURN OF THE AMOUNT - PROVEN IN 02 INSTALLMENTS - THE FIRST WILL BE PAID ON 06/05/2018, ON THE CREDIT CARD"
5b8244162957f5fd3ed0a451ed0674ef,"Gostei muito do produto, muito prático!! Amei!",2017-08-15,"I really liked the product, very practical!! I loved!"
313ec74d9e29bb019b825665962fd08f,"Muito fraquinha essas toalhas...não gostei
nao recomendo....
",2018-03-20,"These towels are very weak... I didn't like them
I do not recommend...."
35c38f254835f157b51a1770b91cb205,"Produto, chegou corretamente, porém houve uma demora demasiada.
Obrigado!",2017-04-06,"Product arrived correctly, but there was too much delay.
Thanks!"
4a77b7a13defdb8bb596d7dd74d319ec,"A maioridade das cameras de espiã em baixo de R$100 são lixo. Raramente funcionam, e com qualidade péssima de video e som. Investi um pouco mais aqui e fiquei impressionado com imagem e som. Recomendo",2018-06-05,"Most spy cameras under R$100 are rubbish. They rarely work, and with terrible video and sound quality. I invested a little more here and was impressed with image and sound. I recommend"
a916c4b73726471a4889789b4a66a372,"O único problema é que, na descrição da propaganda do produto, estava indicando a capacidade de 450 / 750w, mas na etiqueta da descrição do produto recebido na embalagem há a indicação de 500W. ",2018-03-16,"The only problem is that, in the description of the advertisement for the product, it was indicating the capacity of 450 / 750w, but on the label of the description of the product received in the package there is an indi"
b48cd697a30047c80e8a43e81834c76a,CHEGOU NO PRAZO E SEM NENHUMA DISCREPÂNCIA.,2018-08-10,ARRIVED ON TIME AND WITHOUT ANY DISCREPANCY.
37518b9b3ec13804b2bb71d5b49cbfea,"Entrega rápida, antes do prazo previsto. Produto superou as expectativas...
Recomendo...",2017-08-03,"Fast delivery, ahead of schedule. Product exceeded expectations...
I recommend..."
ffee16b6eb3608ea21ad8048a809380c,"Entrega rápida , muito antes do prazo ",2018-01-21,"Fast delivery, way ahead of schedule"
23ce710ec1ba8d72e049f99190b29eff,Me deram dois prazos de entrega e não foi cumprido nenhum dos dois! ,2018-04-20,They gave me two delivery deadlines and neither was met!
970810ddf21aaa149c1e03db0ff969ae,Recomendo pelo melhor preço e respeito ao prazo de entrega.,2018-03-06,I recommend for the best price and respect for the delivery time.
d79c46a2a43217f5eab05683e580ce37,Estraga rápida produto bom adorei excelente ,2017-12-06,It spoils fast good product I loved it excellent
d2dedd9851264ed4ee272f406b697bb2,Entrega dentro do prazo.,2017-12-12,Delivery on time.
b4b327ece190bdfda98e3a3e3417e597,"Comprei 02 canetas e recebi somente 01, e a NF foi emitida e paga constando duas canetas e ainda aguardando retorno do que ocorreu.",2018-05-15,"I bought 02 pens and received only 01, and the invoice was issued and paid for, showing two pens and still waiting for a return on what happened."
c07539e1a8ef545ce8c420541dc9f738,"Amei.Produto lindo, de otima qualidade.",2017-10-12,"Loved it. Beautiful product, great quality."
6b386be485a1e2d4a39c4d4ef21f6efe,produto recebido,2017-11-09,product received
fdd67e47babc07e334ee96a88c11da39,Produto correto e conforme a descrição no site. Entregue antes do previsto.,2018-04-06,Product correct and as described on the website. Delivered ahead of schedule.
d1aec19e8e36772ece0fd80fac9676e5,"O vendedor cumpriu o que prometeu, Além disso, o produto adquirido é bonito e tem.boa qualidade ",2017-12-24,"The seller fulfilled what he promised, In addition, the product purchased is beautiful and has good quality"
160e8271d5692884b595c39ecc040905,"Chegou perfeito.
Obrigada",2017-12-12,"It arrived perfect.
Thanks"
11b9eaa867357eaf7c726f464278f51a,Chegou dentro do prazo e o produto igual ao site.,2017-03-10,It arrived on time and the product is the same as the website.
6468119e035b03b44f6da641ea061fc1,chegou dentro do prazo de entrega,2018-05-22,arrived within the delivery time
801ee537375591c770ce8445b7878ece,Gostei atendimento e a mercadoria chegou antes do prazo combinado. ,2017-12-05,I liked the service and the goods arrived before the agreed deadline.
adcf45b143615e899ec5da91b03157ab,Tudo maravilhoso,2017-10-02,All wonderful
ff99004bbc23c478c55deb58f70f915c,Muito bom atendimento e serviço prestado!,2018-07-11,Very good care and service provided!
da44bd7dad901a558e85276175943bbe,"Adorei, eu recomendo !!!",2017-11-14,"I loved it, I recommend it !!!"
9b379a0384924da4b9b2cf7089bb0463,O produto chegou antes do prazo estou muito satisfeita,2018-08-21,The product arrived before the deadline I am very satisfied
1d27ef2ef85b0a311d0e3c269982fd49,GOSTEI MUITO!,2018-02-21,I REALLY LIKED!
f5956e5108106b37f4e7447eb26e784b,"Produto entregue antes da data programada, excelente.",2018-05-19,"Product delivered before the scheduled date, excellent."
